hostname,n_planets,avg_radius_earth,avg_mass_earth,sy_dist,ra,dec
Kepler-35,1,8.16,40.363,1819.17,294.496955,46.6896733
HATS-72,1,8.0973816,39.855882,127.589,339.0258401,-17.0003046
Kepler-849,1,8.08167508,298.75870258,822.134,290.8517961,48.5213243
TOI-1775,1,8.04728896,96.0,149.234,150.1151015,39.4577506
TOI-3984 A,1,7.9,44.0,108.883,226.3371468,36.7869747
HATS-12,1,7.76,759.6137,746.138,289.202402,-19.3559227
Kepler-489,1,7.72,46.1,369.645,290.8332412,38.1841851
KMT-2021-BLG-1689L,1,7.71,46.0,7200.0,269.5791667,-30.1452778
MOA-2020-BLG-208L,1,7.71,46.0,7490.0,268.4325,-32.5893111
K2-60,1,7.655747,135.39558,491.87,338.6062312,-13.7318044
Kepler-952,1,7.65,45.4,1304.25,285.3718781,41.9938697
K2-87,1,7.6,44.9,491.242,66.2363638,18.8273617
OGLE-2018-BLG-0298L,1,7.56,44.49597698,6540.0,264.2845,-29.7091111
K2-11,1,7.55,44.4,329.309,169.0418328,1.9866832
TOI-1823,1,7.5406241,67.4,71.6456,196.2197201,63.753261
K2-280,1,7.5,37.1,391.537,291.5953596,-22.2477071
HD 199509,1,7.43,43.22466335,24.3056,317.3445632,-82.0274926
HD 89345,1,7.39794,34.9613,132.345,154.6710977,10.1288464
Kepler-682,1,7.37,42.6,1979.25,289.1122204,51.7373589
K2-387,1,7.322,42.2,266.318,19.4418282,11.3684915
K2-271,1,7.28,41.8,564.454,125.2239144,16.0907958
TOI-257,1,7.16253867,43.86032017,76.9028,47.5172608,-50.8322632
K2-121,1,7.16,51.0,169.398,126.9366624,17.5793267
TOI-3071,1,7.16,68.2,485.219,173.2790517,-56.5033871
WASP-166,1,7.06167,32.10083,114.173,144.8751047,-20.9824191
HAT-P-26,1,7.06167,22.2481,141.837,213.1565508,4.0594175
Kepler-1519,1,7.06,39.6,1441.63,296.6679448,49.4617774
KMT-2023-BLG-0469L,1,7.04,39.41072247,7070.0,269.4067917,-28.7150611
Kepler-546,1,7.0,39.1,1019.65,283.257573,40.9904095
KMT-2023-BLG-0735L,1,6.97,38.77506565,6390.0,267.5759583,-29.2029194
TOI-181,1,6.9559,46.1687,96.2338,352.1725409,-34.4914099
KMT-2021-BLG-0712L,1,6.91,38.19,3090.0,269.2856667,-31.1844694
Kepler-522,1,6.91,38.2,639.239,288.153973,44.0688154
KMT-2021-BLG-1554L,1,6.9,38.13940884,7680.0,267.8034167,-31.8643611
KIC 3558849,1,6.9,38.1,1215.7,294.9498381,38.6051867
HATS-38,1,6.882326,23.51942,343.525,154.2710615,-25.2762982
TOI-2374,1,6.81,56.64,134.655,319.4982407,-22.0498228
Kepler-1984,1,6.81,37.3,,291.2850446,40.7300225
TOI-1248,1,6.8084859,27.4,168.735,259.0235918,63.1056072
Kepler-857,1,6.8,37.2,983.502,294.6323978,43.4004526
HATS-37 A,1,6.792654,31.46517,211.896,199.80183,-22.9868431
OGLE-2019-BLG-1492L,1,6.79,37.1,5600.0,270.0964583,-28.6311389
K2-45,1,6.71,36.4,495.317,169.6327547,-1.7740582
TOI-813,1,6.71,36.4,263.145,72.6940102,-60.9054608
Kepler-767,1,6.64,35.7,2251.03,291.5791562,38.0358066
TOI-4940,1,6.61,89.0,345.659,58.2511684,-62.4079681
TOI-5108,1,6.6,32.0,130.919,166.2695041,11.2464069
KMT-2021-BLG-0192L,1,6.56,34.96112477,5120.0,268.1049583,-30.0086889
OGLE-2012-BLG-0950L,1,6.56,35.0,2600.0,272.019257,-29.7315826
Kepler-673,1,6.54,34.8,918.21,290.7857595,50.0540561
HD 206255,1,6.47,34.2,75.2363,325.5917768,-50.0935884
KMT-2017-BLG-0165L,1,6.45,34.0,4530.0,269.6496667,-28.1336694
Kepler-1628,1,6.43,33.8,352.0,281.6336936,43.4115547
TOI-3884,1,6.43,32.59,43.1448,181.5718341,12.5070258
MOA-2015-BLG-337L,1,6.42,33.7,7100.0,271.9487,-28.1702785
TOI-6038 A,1,6.41,78.5,179.147,51.6572691,40.8172704
Kepler-891,1,6.41,33.6,2340.58,291.0837644,40.3552252
CoRoT-8,1,6.39,69.92,322.037,291.5885696,1.4262972
CoRoT-32,1,6.38913,47.6745,576.683,100.1951714,9.2573953
HATS-7,1,6.310667,38.1396,240.707,208.8567465,-21.2078587
Kepler-1004,1,6.28,32.5,1152.68,297.3593427,49.7975464
K2-39,1,6.27704,28.6047,307.47,338.3682095,-9.0229405
TOI-5005,1,6.25,32.7,207.891,238.108194,-48.1451
TIC 365102760,1,6.21,19.2,555.546,305.8398236,54.3943194
Kepler-453,1,6.204,16.0,442.846,283.2413322,46.3784691
KMT-2021-BLG-0320L,1,6.2,31.7828407,6950.0,269.388125,-30.5039389
HD 49674,1,6.2,31.783,43.0399,102.8773483,40.8672284
K2-333,1,6.18,31.6,343.99,136.7892752,15.2056765
PH1,1,6.18,169.0,1033.16,298.2150641,39.9550863
HD 85390,1,6.16,31.46517,33.5225,147.5105663,-49.7905254
Kepler-696,1,6.14,31.3,1416.44,293.4965906,41.1375635
K2-161,1,6.11721229,31.1,916.319,183.7938491,-3.4956913
Kepler-63,1,6.11,120.0,194.033,289.2262876,49.5482814
Kepler-820,1,6.09,30.8,1387.2,291.0201523,39.2206091
Kepler-1625,1,6.06,30.6,2310.11,295.429322,39.8865068
TOI-2498,1,6.06,34.62,275.265,95.4162204,11.2516477
Kepler-497,1,6.04,30.4,1291.98,290.7659557,38.9279468
WASP-156,1,6.02802815,41.8,122.066,32.782085,2.4181937
Kepler-1750,1,6.00434637,30.1,1497.33,292.3514917,48.5110714
Kepler-700,1,5.99,30.0,1491.76,287.154224,41.5657775
MOA-2011-BLG-028L,1,5.99,30.0,7380.0,270.854,-29.2134167
TOI-2719,1,5.98,29.9,588.368,71.5549449,-0.8048725
KMT-2019-BLG-1216L,1,5.98,29.87587026,2740.0,268.480625,-35.1366389
Kepler-690,1,5.95,29.6,1665.31,294.4899225,39.7714758
Kepler-943,1,5.93,29.5,2300.53,284.2739322,41.5349809
Kepler-1755,1,5.91688317,29.4,982.383,296.846092,40.1385777
HD 103197,1,5.83,28.6047,57.1463,178.2201971,-50.2927911
TOI-532,1,5.82,61.5,135.047,85.0800537,11.5626373
Kepler-1520,1,5.77,28.1,607.917,290.9662102,51.5047656
EPIC 211945201,1,5.76,11.0,181.69,136.5741931,19.4020565
Kepler-516,1,5.74,27.9,687.094,295.6087625,38.7357368
DS Tuc A,1,5.7,413.179,44.0622,354.9154673,-69.196043
Kepler-1624,1,5.7,27.6,258.979,292.5798564,37.3762616
HD 127506,1,5.67,27.333243,22.5279,217.6848544,35.4546059
TOI-1883,1,5.65,27.2,115.369,134.0892456,-12.9306438
K2-334,1,5.65,27.2,371.823,136.4894259,16.3255146
Kepler-827,1,5.63,27.0,2046.68,294.9660027,42.7085608
TOI-5795,1,5.62,23.66,156.53,304.868782,-7.5476595
Kepler-951,1,5.59,26.7,382.509,287.7375794,38.1146488
K2-353,1,5.55,26.3,268.515,201.6168564,-2.2819018
KIC 10525077,1,5.5,25.9,1461.15,287.3781164,47.7711541
Kepler-957,1,5.5,25.9,824.688,290.1563633,48.818971
Kepler-1737,1,5.395,25.1,,297.0148111,47.486417
Kepler-677,1,5.38,25.0,1954.08,290.0980478,50.3215731
TOI-5174,1,5.351,24.8,197.243,174.1094967,-2.0233506
K2-403,1,5.333,24.6,246.599,164.1893864,9.6739464
TOI-2019,1,5.33275337,34.4,198.007,234.4317651,48.955206
K2-108,1,5.33,59.4,477.295,123.3818484,16.419516
TOI-3568,1,5.3,26.4,197.906,322.6023682,34.7395805
Kepler-747,1,5.27,24.1,3347.16,288.4165196,41.0298175
TOI-672,1,5.2604,24.1,66.9071,167.9908627,-39.3281151
TOI-674,1,5.25,23.6,46.0851,164.5865592,-36.8581092
Kepler-841,1,5.23,23.8,998.961,284.2513637,48.8095962
TOI-5238,1,5.22,23.7,290.646,223.3588909,68.859472
Kepler-562,1,5.21,23.7,992.769,290.1196007,46.2737393
TOI-1710,1,5.20315158,22.4,81.2271,94.2838373,76.21102
KMT-2017-BLG-1057L,1,5.19,23.5,6500.0,265.486,-22.3351111
MOA-2008-BLG-310L,1,5.18,23.4,7700.0,268.560542,-34.7780528
TOI-3785,1,5.14,14.95,79.7634,130.9002258,63.0780768
Kepler-678,1,5.14,23.1,1826.15,295.4552577,50.4945093
Kepler-818,1,5.11,22.9,925.037,296.2351072,39.3702865
Kepler-1314,1,5.11,22.9,141.98685057,294.2373599,45.1968274
HIP 48714,1,5.11,22.9,10.5298,149.0332672,62.7859505
TOI-6651,1,5.09,61.0,212.128,15.7885904,35.3890405
TOI-6223,1,5.07,22.6,133.122,355.9505977,33.0672361
K2-98,1,5.06645928,34.00763955,518.625,126.4882114,11.5110933
TOI-1728,1,5.05,26.78,60.798,120.6116787,64.7971531
K2-33,1,5.04,1175.971,139.268,242.5613635,-19.3193831
TIC 88785435,1,5.03,22.3,122.386,224.2838576,-30.8800273
KMT-2021-BLG-2294L,1,5.02,22.24798849,6800.0,270.0624167,-28.6124389
HD 16417,1,5.0,22.1,25.3936,39.2441029,-34.5790905
NGTS-14 A,1,4.976796,29.24036,322.148,328.5174799,-38.3774193
TOI-329,1,4.94057819,40.4,284.388,351.3210955,-15.6346313
HD 147379,1,4.94,21.6,10.7643,244.1725686,67.2392041
HIP 19976,1,4.94,21.61233168,40.2707,64.2597881,-40.7985198
TOI-5678,1,4.91,20.0,165.393,47.3841872,-34.1984808
HD 219666,1,4.898,17.6,94.1719,349.5592665,-56.9039857
CoRoT-22,1,4.88,12.2,627.158,280.6671392,6.2191669
Kepler-858,1,4.87,21.1,298.532,288.8488552,51.2090375
OGLE-2015-BLG-0966L,1,4.86,21.0,3300.0,268.75425,-29.0471111
KMT-2021-BLG-0736L,1,4.86,21.0,7000.0,268.3225833,-29.7124194
Kepler-669,1,4.83,20.8,2063.41,291.9361615,49.2539473
Kepler-1640,1,4.82,20.7,1859.78,294.5577857,40.8504949
K2-14,1,4.81,20.7,364.048,178.0568745,2.5941222
HD 144899,1,4.77,20.34101805,115.665,242.5721002,-47.9146826
Kepler-502,1,4.77,20.4,1591.04,291.080133,43.8601911
Kepler-1527,1,4.77,20.4,1842.13,297.4144457,46.0608077
Kepler-1000,1,4.76,20.3,1115.62,286.6854729,47.0981948
Kepler-637,1,4.75,20.2,786.091,292.4172566,41.4168384
K2-27,1,4.74,30.2,249.645,171.5151874,1.2306237
Kepler-667,1,4.73,20.1,2302.45,295.5549918,49.0172956
OGLE-2018-BLG-0516L,1,4.73,20.1,7000.0,269.640125,-31.2623889
OGLE-2007-BLG-368L,1,4.72,20.0,5900.0,269.108167,-32.2374167
TCP J05074264+2447555,1,4.72,20.0,505.0,76.928,24.7989611
LTT 9779,1,4.72,29.32,80.4373,358.6688767,-37.6282237
LP 714-47,1,4.7,30.8,52.616,64.1902212,-12.0848643
GJ 96,1,4.67,19.66,11.9315,35.5624031,47.8802075
K2-390,1,4.662,19.6,456.122,355.702386,-9.5887124
Kepler-972,1,4.65,19.5,1198.03,295.828679,43.4254371
Kepler-867,1,4.64,19.4,1195.54,287.2852554,51.2499499
Kepler-564,1,4.63,19.4,863.037,296.8383661,46.6263912
Kepler-1989,1,4.62,19.3,1252.13,290.7351869,44.091262
K2-406,1,4.602,19.2,85.3751,230.8872242,-25.3706149
TOI-6478,1,4.6,19.2,38.6057,149.9918059,-16.1597935
KMT-2024-BLG-1281L,1,4.59,19.06970442,7180.0,165.169375,-32.71425
KMT-2021-BLG-1253L,1,4.59,19.05,6640.0,267.6172083,-29.2792806
GJ 3470,1,4.57,13.9,29.4214,119.7735021,15.391209
Kepler-740,1,4.57,18.9,1442.02,286.4822566,46.692456
K2-405,1,4.569,18.9,197.234,164.3759959,12.535614
Kepler-1764,1,4.55527871,18.8,1542.48,293.8799047,41.3938374
HIP 71135,1,4.55,18.8,32.3311,218.2158073,-52.6464757
Kepler-1752,1,4.54060463,18.7,962.888,290.8541401,51.2227435
Kepler-1730,1,4.48524519,18.4,1427.08,281.9605834,43.7030386
Kepler-1769,1,4.465,18.2,438.412,294.7433755,43.4611633
Kepler-636,1,4.45,18.1,310.301,293.5920614,41.0950891
HD 90156,1,4.43,17.98,21.9496,155.9801144,-29.645103
MOA-2011-BLG-291L,1,4.43,18.0,4400.0,268.867889,-29.1706657
K2-55,1,4.43,44.0,159.522,333.7518786,-17.2508002
OGLE-2015-BLG-1670L,1,4.42,17.9,6700.0,268.1587917,-28.5519167
Kepler-550,1,4.42,17.9,531.944,297.7001786,47.8637046
KMT-2023-BLG-0830L,1,4.41,17.79839079,7250.0,271.6579583,-28.3323111
OGLE-2018-BLG-1126L,1,4.41,17.79839079,5700.0,268.355875,-31.7247194
HD 64114,1,4.41,17.8,31.5262,117.982556,-11.0337221
Kepler-959,1,4.38,17.6,807.729,292.171185,40.8113849
Kepler-1668,1,4.34764405,17.4,1335.64,297.3523076,46.0959309
Kepler-413,1,4.347,67.0,847.536,288.5106679,51.1624235
K2-245,1,4.34,17.4,456.064,185.181563,-1.5909138
TOI-470,1,4.34,17.4,130.46,94.0099043,-25.0314111
Kepler-38,1,4.3,122.0,1174.59,286.830312,42.2791434
MOA-2011-BLG-262L,1,4.29,17.0,7200.0,270.097833,-31.2452583
Kepler-554,1,4.29,17.0,690.525,296.4068982,51.3581938
Kepler-1995,1,4.28,16.9,595.331,284.342725,46.3165907
HD 95338,1,4.27174254,42.44,36.9941,164.8563364,-56.6235564
Kepler-1747,1,4.26508,16.8,1321.38,284.2096557,45.258082
TOI-2407,1,4.26,16.8,92.4366,49.746545,-46.458025
TOI-333,1,4.26,20.1,352.269,353.3574989,-41.1715206
TOI-1439,1,4.2427861,38.5,230.306,241.7639371,67.8776404
GJ 4276,1,4.22,16.57,21.3362,336.3221454,59.412503
Kepler-584,1,4.21,16.5,1848.84,288.230615,42.4136181
KMT-2023-BLG-1896L,1,4.19,16.35,5490.0,271.03175,-26.9589194
OGLE-2018-BLG-0506L,1,4.18,16.3,5600.0,267.6298333,-31.9240556
Kepler-1326,1,4.18,16.3,698.326,296.222199,39.268942
GJ 2056,1,4.17,16.2,28.4434,108.0194945,-24.8921008
GJ 436,1,4.17,22.1,9.75321,175.5505363,26.7030669
Kepler-421,1,4.16,16.1,348.558,283.2568116,45.0876823
HD 164595,1,4.16,16.14,28.254,270.1613723,29.5726698
Kepler-1993,1,4.15,16.1,1031.91,293.7968548,45.1607261
Kepler-1715,1,4.14042267,16.0,522.605,293.9297337,41.6029048
HD 102365,1,4.14,16.0,9.2894,176.6208003,-40.4986211
Kepler-966,1,4.13,16.0,1027.8,297.270576,50.1218365
Kepler-697,1,4.13,16.0,1277.33,283.8643937,41.3463859
Kepler-1799,1,4.12801189,15.9,2254.69,288.3086994,51.4783348
HD 4308,1,4.12,15.8915,22.0158,11.1652594,-65.6527159
HD 77338,1,4.12,15.9,45.935,135.3022475,-25.5282343
Kepler-815,1,4.11,15.8,1259.28,285.2211238,47.8813037
Kepler-1732,1,4.09903273,15.7,1289.41,292.2910129,37.5807686
K2-79,1,4.09,9.2,256.011,55.2559307,13.5191871
Kepler-473,1,4.08,15.6,905.937,286.6300796,38.9455907
OGLE-2017-BLG-0448L,1,4.08,15.6,7530.0,268.668625,-31.0319167
KMT-2019-BLG-0953L,1,4.06,15.5,7200.0,269.3385833,-28.6746389
HD 190007,1,4.06,15.5,12.7141,300.6956339,3.3266992
Kepler-1771,1,4.05537256,15.5,565.752,292.0134714,49.0191267
KMT-2022-BLG-0440L,1,4.05,15.4,3500.0,269.5835833,-32.2953056
K2-7,1,4.03523305,15.3,738.553,167.0937488,-1.065855
Kepler-590,1,4.02,15.2,1421.81,296.3855467,48.2334177
Kepler-4,1,4.002,24.472,487.916,285.6154492,50.1357712
HD 177565,1,4.0,15.1,16.9179,286.7175787,-37.8122394
Kepler-547,1,4.0,15.1,378.972,286.1185888,44.3452063
MOA-2016-BLG-526L,1,3.97,14.93793513,6930.0,266.6682917,-34.3860806
Kepler-1405,1,3.96,14.9,1530.3,295.6848822,39.2561274
Kepler-976,1,3.96,14.9,1012.41,289.8696232,46.7296855
Kepler-1719,1,3.95000623,14.8,905.406,284.7068546,38.9367566
K2-193,1,3.95,14.8,411.923,205.2371043,-11.0093342
Kepler-552,1,3.95,14.8,843.689,290.7476903,48.2419838
Kepler-874,1,3.94,14.7,1082.16,294.9568477,43.0142991
Kepler-1442,1,3.93,14.7,608.68,291.2556226,48.8469171
OGLE-2017-BLG-1691L,1,3.92,14.62010672,7290.0,263.5938333,-29.2848306
Kepler-1810,1,3.91815325,14.6,1009.87,291.8129995,38.0880964
Kepler-1024,1,3.91,14.5,1087.4,291.9510277,38.2516419
Kepler-1819,1,3.90351256,14.5,1363.19,296.5600307,46.8574644
Kepler-1851,1,3.90012032,14.5,1589.81,285.6737597,45.6398375
K2-388,1,3.9,14.5,290.495,352.7139342,-11.0773564
Kepler-1729,1,3.89404186,14.4,576.181,296.6939428,42.6261145
HIP 4845,1,3.89,14.4,21.0974,15.5881733,-10.4246208
HD 42618,1,3.89,14.4,24.3358,93.0032173,6.7819742
K2-100,1,3.88,21.8,188.959,129.6010863,20.1060074
Kepler-1736,1,3.8765856,14.3,1430.0,289.7766991,38.2622374
Kepler-1661,1,3.87,17.0,410.607,285.1670927,41.9669383
Kepler-1811,1,3.84829873,14.1,1390.56,289.9793241,40.1427848
OGLE-2005-BLG-169L,1,3.84,14.1,4100.0,271.522167,-30.7326389
Kepler-1462,1,3.82,14.0,1017.82,296.397542,42.3969273
TOI-3261,1,3.82,30.3,300.141,47.7285242,-73.531972
KMT-2024-BLG-2242L,1,3.82,13.98444991,7620.0,268.415,-29.5603111
OGLE-2018-BLG-0596L,1,3.81,13.93,5650.0,269.0555417,-29.1990833
Kepler-1793,1,3.79037518,13.8,1189.88,291.9129477,40.9539265
Kepler-803,1,3.79,13.8,639.771,299.2216728,44.6939033
K2-10,1,3.773,25.2,272.36,172.1216476,1.6906217
GJ 720 A,1,3.77,13.64,15.5575,278.8294172,45.7456038
K2-276,1,3.77,13.7,488.152,125.9528309,22.6339399
HD 141004,1,3.77,13.63483866,11.8148,236.6099205,7.3527684
Kepler-1744,1,3.76754004,13.6,1091.63,291.0206823,42.4624633
TOI-620,1,3.76,13.6,33.0231,142.1734459,-12.1671652
KMT-2023-BLG-1431L,1,3.76,13.6,6800.0,271.1835417,-29.7439194
Kepler-715,1,3.75,13.5,1327.44,283.6307971,43.3793638
Kepler-873,1,3.75,13.5,1182.22,296.4031319,51.2712773
Kepler-871,1,3.74,13.5,1976.05,294.5270634,43.3681317
Kepler-627,1,3.73,13.4,984.307,292.1042198,39.7678585
K2-357,1,3.72,13.4,517.687,131.9386628,16.3289144
HD 56414,1,3.71,13.3,272.217,107.8436846,-68.8333403
LSPM J2116+0234,1,3.71,13.3,17.6297,319.1147513,2.5807711
Kepler-1627,1,3.69,13.2,317.437,284.0566675,41.5767277
LHS 3154,1,3.69,13.15,15.7606,241.6367309,40.9068221
GJ 480,1,3.69,13.2,14.2358,189.7134226,11.6950708
TOI-2088,1,3.6831179,37.0,126.46,261.3748943,75.8822796
Kepler-698,1,3.68,13.1,1995.57,288.5099994,41.3017465
Kepler-582,1,3.68,13.1,613.179,297.503718,41.0570326
KMT-2023-BLG-0416L,1,3.67,13.03096469,5900.0,266.3240417,-25.0794889
TOI-3082,1,3.6621,13.0,113.048,195.9080719,-19.2189845
GJ 27.1,1,3.66,13.0,23.6062,9.9980016,-44.2541679
TOI-1691,1,3.66,14.6,111.445,272.4041179,86.860343
Gl 378,1,3.66,13.02,14.9545,150.5865513,48.0824515
HD 211970,1,3.66,13.0,13.1277,335.5661579,-54.5596006
Kepler-1128,1,3.65,12.9,1083.41,293.063315,39.4034052
TOI-1231,1,3.65,15.4,27.6227,156.74726,-52.4678724
NGTS-34,1,3.65,19.1,120.475,162.4997176,-44.5478575
Kepler-1775,1,3.64762153,12.9,657.023,286.4023452,38.7385674
K2-194,1,3.64229858,12.9,629.51,204.6089755,-8.9271609
Kepler-1635,1,3.64,12.9,1069.45,285.3490542,45.5561768
TOI-849,1,3.64,41.8,225.734,28.7157956,-29.4217086
Kepler-608,1,3.64,12.9,946.683,293.882901,44.6380717
HIP 107772,1,3.64,12.9,23.6434,327.4977057,-41.2440371
Kepler-565,1,3.64,12.9,1041.0,283.6180825,47.1967793
Kepler-1733,1,3.63582354,12.8,2080.51,291.1384628,37.8592447
TOI-4495,1,3.63045,12.8,132.214,286.3624951,37.0259902
Kepler-1068,1,3.63,12.8,1473.61,294.6481708,46.3923173
TOI-1758,1,3.62,6.9,96.6215,354.741581,75.6852317
Kepler-559,1,3.61,12.7,776.708,296.6368878,43.8027948
Kepler-869,1,3.61,12.7,939.455,289.4245955,50.9941198
HIP 35173,1,3.61,12.7,33.1562,109.0449329,-3.6661273
K2-225,1,3.60929179,12.7,357.778,186.5410958,-9.6248232
Kepler-1780,1,3.60600667,12.7,790.516,294.0839282,42.8095104
K2-196,1,3.59970536,12.6,584.877,200.4562487,-8.4717104
Kepler-729,1,3.58,12.5,1921.15,286.3600604,45.4142664
K2-217,1,3.57854073,12.5,381.878,11.2983678,6.4815879
Kepler-734,1,3.56,12.4,1157.21,297.0456122,46.0273893
K2-178,1,3.55790985,12.4,214.753,52.8888524,22.4348186
Kepler-812,1,3.55,12.3,1482.74,288.8552821,48.208517
Kepler-1015,1,3.55,12.3,739.357,292.7573088,43.4268439
Kepler-1562,1,3.55,12.3,2060.72,294.4556567,46.7435353
Kepler-1524,1,3.54,12.3,381.773,293.8853557,39.5198348
Kepler-802,1,3.54,12.3,780.585,286.0157998,45.0077413
Kepler-1316,1,3.54,12.3,800.871,298.8358277,40.2930714
Kepler-1835,1,3.53387773,12.2,1404.38,280.3148152,43.9856885
DMPP-4,1,3.53,12.2,25.3284,293.5826648,51.2358069
HD 180617,1,3.53,12.214,5.91059,289.2277322,5.1631615
K2-283,1,3.52,12.2,402.915,13.1943679,9.6929181
Kepler-657,1,3.52,12.2,1691.88,291.1973006,47.3077545
MOA-2022-BLG-033L,1,3.52,12.15,1840.0,272.8756667,-25.0530806
Kepler-687,1,3.52,12.2,633.66,289.3154576,39.1532911
TOI-2196,1,3.51,26.0,259.947,312.3400744,-70.4850723
Kepler-1773,1,3.50469499,12.1,681.255,286.2232284,38.2581676
HD 183579,1,3.49,20.4,57.2651,293.2866147,-54.5327284
K2-246,1,3.49,12.0,703.616,181.6296115,-1.1606
TOI-5076,1,3.48935569,16.14568308,82.857,50.5104166,17.2392094
GJ 9404,1,3.48,11.9,23.8839,184.8472095,28.3827126
TOI-1853,1,3.46,73.2,165.105,211.4593468,16.9923703
HD 24085,1,3.46,11.8,54.9004,56.2563447,-70.0245193
Kepler-596,1,3.46,11.8,1023.85,289.5006797,51.6857106
Kepler-1533,1,3.46,11.8,966.801,295.9755645,44.7133739
TOI-1768,1,3.453,11.8,157.597,152.1027826,55.5399599
K2-25,1,3.44,24.5,44.9565,63.2739346,15.2477027
TOI-1723,1,3.435,10.4,100.727,116.7971978,68.4766845
TOI-132,1,3.42,22.4,163.678,338.3996623,-43.436872
Kepler-95,1,3.42,13.0,445.656,284.4824281,44.397891
Kepler-711,1,3.41,11.5,624.575,297.4600468,42.8398172
TOI-1806,1,3.4095367,11.5,55.5211,166.1181474,30.4585763
Kepler-1927,1,3.40627075,11.5,1091.0,296.3546093,41.3355698
Kepler-1360,1,3.4,11.5,1516.27,300.3440482,45.6231826
GJ 3222,1,3.4,11.44182265,18.23817,50.8972464,-40.0762325
Kepler-1051,1,3.4,11.5,829.343,295.1581062,40.8988186
K2-105,1,3.4,15.4,197.989,125.4202985,13.4975122
Kepler-766,1,3.39,11.4,2297.62,293.1845144,37.9698357
Kepler-591,1,3.39,11.4,785.137,286.024052,48.431729
Kepler-533,1,3.38,11.4,302.955,293.6856893,48.8249915
Kepler-965,1,3.38,11.4,582.828,298.5153169,41.8912305
Kepler-1676,1,3.3769596,11.3,,287.2368778,43.5671665
MOA-2020-BLG-135L,1,3.37,11.3,7900.0,268.4235,-29.8075667
Kepler-684,1,3.36,11.2,1731.27,290.8704935,38.2735978
K2-340,1,3.36,11.2,738.136,127.9373409,19.0745863
Kepler-541,1,3.36,11.2,1060.68,294.1496529,38.458207
Kepler-1057,1,3.36,11.2,1201.82,297.4521311,41.5580816
Kepler-1510,1,3.36,11.2,1696.25,298.9591432,48.2578295
Kepler-1083,1,3.36,11.2,902.633,283.1618831,45.198336
Kepler-1670,1,3.3564801,11.2,2065.98,290.3264599,43.121755
Kepler-1451,1,3.35,11.2,1058.72,293.4464227,40.4098813
Kepler-609,1,3.35,11.2,1065.82,292.2203009,44.6999902
HD 103949,1,3.35,11.2,26.4997,179.5479558,-23.9241221
KMT-2021-BLG-0171L,1,3.35,11.2,4600.0,269.2416667,-30.0930556
Kepler-728,1,3.34,11.1,1765.23,291.0923621,45.1155087
Kepler-940,1,3.34,11.1,1260.78,294.2413053,47.2759642
GJ 674,1,3.33,11.09,4.54896,262.1700476,-46.8989826
GJ 422,1,3.33,11.07,12.6631,168.9810458,-57.5425629
Kepler-1830,1,3.32992941,11.1,1056.88,295.1390408,40.9790527
Kepler-1740,1,3.32321414,11.0,1061.77,293.873663,38.9224548
Kepler-620,1,3.32,11.0,1355.28,291.1593939,51.3348228
Kepler-1270,1,3.32,11.0,1095.05,286.7156676,48.6452552
Kepler-739,1,3.32,11.0,1370.65,290.067994,46.5791535
Kepler-606,1,3.31,11.0,1215.11,292.42737,44.3812406
K2-95,1,3.31,11.0,179.854,129.3625717,18.9766197
K2-417,1,3.31,699.2224954,94.0424,350.1417675,-10.0365901
Kepler-1678,1,3.30422249,10.9,847.339,292.5916297,38.3995629
Kepler-1663,1,3.30395896,10.9,337.926,290.4015156,48.8227234
Kepler-464,1,3.3,10.9,667.604,294.8351052,48.9823204
Kepler-1467,1,3.3,10.9,852.888,295.0485389,45.3426781
TOI-1794,1,3.29701268,8.7,155.791,203.3974857,49.0608433
Kepler-1999,1,3.29,10.8,701.255,282.3705675,48.259234
Kepler-724,1,3.29,10.8,853.119,293.4548441,44.7927823
Kepler-1080,1,3.28,10.8,1382.82,296.4644914,49.1828952
TOI-5803,1,3.2732,10.7,84.0126,327.2487497,6.2781777
TOI-1249,1,3.2710301,11.9,139.49,200.5615762,66.3085331
GJ 724,1,3.27,10.75,16.9658,280.238365,-13.3824997
Kepler-576,1,3.27,10.7,617.55,295.1828896,38.6542028
Kepler-1714,1,3.26437302,10.7,409.46,293.7164655,46.2266878
Kepler-1097,1,3.26,10.7,719.802,281.5941261,42.5963949
Kepler-726,1,3.26,10.7,762.081,291.7172776,44.8873466
Kepler-987,1,3.26,10.7,914.126,289.4110582,46.1308443
Kepler-1883,1,3.25107395,10.6,1377.61,291.922557,42.002522
GJ 1151,1,3.25,10.62,8.03625,177.7304866,48.3732334
GJ 338 B,1,3.25,10.6,6.33256,138.5916722,52.6835211
K2-164,1,3.24925008,10.6,375.67,171.933659,-0.0628488
Kepler-860,1,3.24,10.6,1056.36,295.5772681,46.2547028
Kepler-742,1,3.24,10.6,489.253,283.8659676,46.7896522
Kepler-1636,1,3.23,10.5,1947.54,294.0575681,46.4409844
TOI-5704,1,3.2274,10.5,89.637,169.8248694,44.9890782
Kepler-1875,1,3.22686692,10.5,1660.45,296.7727406,50.1883667
